order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week
ORD-100777,1002,Batik Tulis Solo,Fashion,235243,1,235243,SHIPPED,2026-03-30T11:30:01.278412,2026-03-30,Monday,11,3,14
ORD-100778,1015,Celana Kulot,Fashion,115449,2,230898,COMPLETED,2026-03-31T15:51:01.278412,2026-03-31,Tuesday,15,3,14
ORD-100779,1009,Kemeja Slimfit,Fashion,90499,1,90499,COMPLETED,2026-03-31T15:38:01.278412,2026-03-31,Tuesday,15,3,14
ORD-100780,1007,Jas Blazer,Fashion,405981,1,405981,CANCELLED,2026-03-31T16:18:01.278412,2026-03-31,Tuesday,16,3,14
ORD-100781,1012,Rok Plisket,Fashion,99376,1,99376,COMPLETED,2026-03-31T18:05:01.278412,2026-03-31,Tuesday,18,3,14
ORD-100782,1020,Daster Kombinasi,Fashion,89909,1,89909,COMPLETED,2026-04-01T13:51:01.278412,2026-04-01,Wednesday,13,4,14
ORD-100783,1011,Gamis Anak,Fashion,143115,1,143115,PROCESSED,2026-04-01T15:05:01.278412,2026-04-01,Wednesday,15,4,14
ORD-100784,1006,Celana Jeans,Fashion,153808,1,153808,COMPLETED,2026-04-01T17:38:01.278412,2026-04-01,Wednesday,17,4,14
ORD-100785,1013,Tunik Batik,Fashion,145524,1,145524,COMPLETED,2026-04-01T19:37:01.278412,2026-04-01,Wednesday,19,4,14
ORD-100786,1017,Blouse Korea,Fashion,101231,3,303693,COMPLETED,2026-04-01T13:46:01.278412,2026-04-01,Wednesday,13,4,14
ORD-100787,1008,Seragam Kerja,Fashion,153140,1,153140,COMPLETED,2026-04-01T17:10:01.278412,2026-04-01,Wednesday,17,4,14
ORD-100788,1013,Tunik Batik,Fashion,124944,1,124944,COMPLETED,2026-04-01T20:01:01.278412,2026-04-01,Wednesday,20,4,14
ORD-100789,1013,Tunik Batik,Fashion,175284,1,175284,COMPLETED,2026-04-01T12:05:01.278412,2026-04-01,Wednesday,12,4,14
ORD-100790,1013,Tunik Batik,Fashion,134859,1,134859,COMPLETED,2026-04-01T14:08:01.278412,2026-04-01,Wednesday,14,4,14
ORD-100791,1001,Kemeja Pria Premium,Fashion,130342,1,130342,SHIPPED,2026-04-02T20:29:01.278412,2026-04-02,Thursday,20,4,14
ORD-100792,1018,Kemeja Flannel,Fashion,156718,2,313436,PROCESSED,2026-04-02T12:34:01.278412,2026-04-02,Thursday,12,4,14
ORD-100793,1006,Celana Jeans,Fashion,162392,1,162392,PROCESSED,2026-04-02T18:27:01.278412,2026-04-02,Thursday,18,4,14
ORD-100794,1017,Blouse Korea,Fashion,105783,1,105783,COMPLETED,2026-04-02T20:14:01.278412,2026-04-02,Thursday,20,4,14
ORD-100795,1003,Gamis Syari,Fashion,183104,1,183104,COMPLETED,2026-04-02T14:00:01.278412,2026-04-02,Thursday,14,4,14
ORD-100796,1012,Rok Plisket,Fashion,100263,1,100263,COMPLETED,2026-04-03T17:48:01.278412,2026-04-03,Friday,17,4,14
ORD-100797,1016,Kaos Distro,Fashion,90476,1,90476,COMPLETED,2026-04-03T18:50:01.278412,2026-04-03,Friday,18,4,14
ORD-100798,1001,Kemeja Pria Premium,Fashion,121928,1,121928,COMPLETED,2026-04-03T20:15:01.278412,2026-04-03,Friday,20,4,14
ORD-100799,1006,Celana Jeans,Fashion,173759,2,347518,COMPLETED,2026-04-03T19:05:01.278412,2026-04-03,Friday,19,4,14
ORD-100800,1014,Kebaya Brokat,Fashion,331993,1,331993,COMPLETED,2026-04-03T18:44:01.278412,2026-04-03,Friday,18,4,14
ORD-100801,1009,Kemeja Slimfit,Fashion,101759,1,101759,COMPLETED,2026-04-04T19:54:01.278412,2026-04-04,Saturday,19,4,14
ORD-100802,1003,Gamis Syari,Fashion,177771,1,177771,COMPLETED,2026-04-04T17:17:01.278412,2026-04-04,Saturday,17,4,14
ORD-100803,1020,Daster Kombinasi,Fashion,80204,1,80204,CANCELLED,2026-04-04T13:01:01.278412,2026-04-04,Saturday,13,4,14
ORD-100804,1006,Celana Jeans,Fashion,151926,3,455778,COMPLETED,2026-04-04T12:00:01.278412,2026-04-04,Saturday,12,4,14
ORD-100805,1008,Seragam Kerja,Fashion,108706,1,108706,COMPLETED,2026-04-04T13:50:01.278412,2026-04-04,Saturday,13,4,14
ORD-100806,1016,Kaos Distro,Fashion,81410,3,244230,COMPLETED,2026-04-04T18:53:01.278412,2026-04-04,Saturday,18,4,14
ORD-100807,1005,Daster Katun,Fashion,78666,1,78666,COMPLETED,2026-04-04T11:12:01.278412,2026-04-04,Saturday,11,4,14
ORD-100808,1009,Kemeja Slimfit,Fashion,104660,2,209320,SHIPPED,2026-04-04T12:15:01.278412,2026-04-04,Saturday,12,4,14
ORD-100809,1013,Tunik Batik,Fashion,145419,2,290838,COMPLETED,2026-04-04T18:29:01.278412,2026-04-04,Saturday,18,4,14
ORD-100810,1004,Kebaya Modern,Fashion,323211,1,323211,COMPLETED,2026-04-04T16:19:01.278412,2026-04-04,Saturday,16,4,14
ORD-100811,1011,Gamis Anak,Fashion,148911,1,148911,COMPLETED,2026-04-04T18:07:01.278412,2026-04-04,Saturday,18,4,14
ORD-100812,1009,Kemeja Slimfit,Fashion,86659,1,86659,COMPLETED,2026-04-04T15:42:01.278412,2026-04-04,Saturday,15,4,14
ORD-100813,1007,Jas Blazer,Fashion,348035,3,1044105,COMPLETED,2026-04-04T15:50:01.278412,2026-04-04,Saturday,15,4,14
ORD-100814,1009,Kemeja Slimfit,Fashion,89957,1,89957,CANCELLED,2026-04-04T14:37:01.278412,2026-04-04,Saturday,14,4,14
ORD-100815,1016,Kaos Distro,Fashion,72149,1,72149,COMPLETED,2026-04-04T18:31:01.278412,2026-04-04,Saturday,18,4,14
ORD-100816,1003,Gamis Syari,Fashion,181189,1,181189,SHIPPED,2026-04-04T21:03:01.278412,2026-04-04,Saturday,21,4,14
ORD-100817,1002,Batik Tulis Solo,Fashion,192313,1,192313,COMPLETED,2026-04-04T16:31:01.278412,2026-04-04,Saturday,16,4,14
ORD-100818,1008,Seragam Kerja,Fashion,134800,1,134800,COMPLETED,2026-04-04T17:57:01.278412,2026-04-04,Saturday,17,4,14
ORD-100819,1007,Jas Blazer,Fashion,367887,1,367887,COMPLETED,2026-04-05T18:02:01.278412,2026-04-05,Sunday,18,4,14
ORD-100820,1016,Kaos Distro,Fashion,84270,2,168540,COMPLETED,2026-04-05T16:36:01.278412,2026-04-05,Sunday,16,4,14
ORD-100821,1006,Celana Jeans,Fashion,154420,1,154420,SHIPPED,2026-04-05T16:38:01.278412,2026-04-05,Sunday,16,4,14
ORD-100822,1018,Kemeja Flannel,Fashion,155743,1,155743,SHIPPED,2026-04-05T15:34:01.278412,2026-04-05,Sunday,15,4,14
ORD-100823,1012,Rok Plisket,Fashion,108933,1,108933,COMPLETED,2026-04-05T16:56:01.278412,2026-04-05,Sunday,16,4,14
ORD-100824,1001,Kemeja Pria Premium,Fashion,130703,1,130703,COMPLETED,2026-04-05T17:04:01.278412,2026-04-05,Sunday,17,4,14
ORD-100825,1018,Kemeja Flannel,Fashion,136632,2,273264,SHIPPED,2026-04-05T17:09:01.278412,2026-04-05,Sunday,17,4,14
ORD-100826,1020,Daster Kombinasi,Fashion,82985,1,82985,COMPLETED,2026-04-05T14:42:01.278412,2026-04-05,Sunday,14,4,14
ORD-100827,1003,Gamis Syari,Fashion,223145,1,223145,COMPLETED,2026-04-05T13:06:01.278412,2026-04-05,Sunday,13,4,14
ORD-100828,1016,Kaos Distro,Fashion,68454,1,68454,COMPLETED,2026-04-05T17:31:01.278412,2026-04-05,Sunday,17,4,14
ORD-100829,1017,Blouse Korea,Fashion,107931,1,107931,COMPLETED,2026-04-05T11:45:01.278412,2026-04-05,Sunday,11,4,14
ORD-100830,1003,Gamis Syari,Fashion,221972,1,221972,PROCESSED,2026-04-05T17:53:01.278412,2026-04-05,Sunday,17,4,14
ORD-100831,1003,Gamis Syari,Fashion,202224,1,202224,COMPLETED,2026-04-05T15:56:01.278412,2026-04-05,Sunday,15,4,14
ORD-100832,1014,Kebaya Brokat,Fashion,365309,2,730618,COMPLETED,2026-04-05T11:33:01.278412,2026-04-05,Sunday,11,4,14
ORD-100833,1002,Batik Tulis Solo,Fashion,246756,2,493512,COMPLETED,2026-04-05T11:33:01.278412,2026-04-05,Sunday,11,4,14
ORD-100834,1004,Kebaya Modern,Fashion,278166,2,556332,COMPLETED,2026-04-06T13:15:01.278412,2026-04-06,Monday,13,4,15
ORD-100835,1019,Kemeja Kantor,Fashion,106871,1,106871,COMPLETED,2026-04-06T18:06:01.278412,2026-04-06,Monday,18,4,15
ORD-100836,1019,Kemeja Kantor,Fashion,119183,1,119183,PROCESSED,2026-04-06T17:10:01.278412,2026-04-06,Monday,17,4,15
ORD-100837,1006,Celana Jeans,Fashion,165281,1,165281,COMPLETED,2026-04-06T17:38:01.278412,2026-04-06,Monday,17,4,15
ORD-100838,1012,Rok Plisket,Fashion,100802,2,201604,SHIPPED,2026-04-07T22:26:01.278412,2026-04-07,Tuesday,22,4,15
ORD-100839,1014,Kebaya Brokat,Fashion,308814,2,617628,COMPLETED,2026-04-07T14:24:01.278412,2026-04-07,Tuesday,14,4,15
ORD-100840,1018,Kemeja Flannel,Fashion,140228,2,280456,COMPLETED,2026-04-07T21:25:01.278412,2026-04-07,Tuesday,21,4,15
ORD-100841,1001,Kemeja Pria Premium,Fashion,161647,2,323294,COMPLETED,2026-04-07T17:56:01.278412,2026-04-07,Tuesday,17,4,15
ORD-100842,1010,Hoodie Fashion,Fashion,232876,1,232876,COMPLETED,2026-04-07T13:49:01.278412,2026-04-07,Tuesday,13,4,15
ORD-100843,1009,Kemeja Slimfit,Fashion,93883,2,187766,COMPLETED,2026-04-07T16:06:01.278412,2026-04-07,Tuesday,16,4,15
ORD-100844,1002,Batik Tulis Solo,Fashion,192488,1,192488,PROCESSED,2026-04-07T14:15:01.278412,2026-04-07,Tuesday,14,4,15
ORD-100845,1008,Seragam Kerja,Fashion,122414,1,122414,COMPLETED,2026-04-07T16:13:01.278412,2026-04-07,Tuesday,16,4,15
ORD-100846,1003,Gamis Syari,Fashion,213003,2,426006,SHIPPED,2026-04-07T13:44:01.278412,2026-04-07,Tuesday,13,4,15
ORD-100847,1019,Kemeja Kantor,Fashion,103196,2,206392,COMPLETED,2026-04-07T17:51:01.278412,2026-04-07,Tuesday,17,4,15
ORD-100848,1003,Gamis Syari,Fashion,222031,2,444062,PROCESSED,2026-04-08T15:27:01.278412,2026-04-08,Wednesday,15,4,15
ORD-100849,1014,Kebaya Brokat,Fashion,284464,2,568928,COMPLETED,2026-04-08T18:54:01.278412,2026-04-08,Wednesday,18,4,15
ORD-100850,1020,Daster Kombinasi,Fashion,89977,2,179954,COMPLETED,2026-04-08T17:33:01.278412,2026-04-08,Wednesday,17,4,15
ORD-100851,1002,Batik Tulis Solo,Fashion,225193,1,225193,COMPLETED,2026-04-08T14:09:01.278412,2026-04-08,Wednesday,14,4,15
ORD-100852,1002,Batik Tulis Solo,Fashion,259789,1,259789,SHIPPED,2026-04-08T21:36:01.278412,2026-04-08,Wednesday,21,4,15
ORD-100853,1017,Blouse Korea,Fashion,101913,1,101913,COMPLETED,2026-04-08T18:21:01.278412,2026-04-08,Wednesday,18,4,15
ORD-100854,1003,Gamis Syari,Fashion,209672,1,209672,COMPLETED,2026-04-08T16:25:01.278412,2026-04-08,Wednesday,16,4,15
ORD-100855,1017,Blouse Korea,Fashion,112019,1,112019,COMPLETED,2026-04-08T18:12:01.278412,2026-04-08,Wednesday,18,4,15
ORD-100856,1016,Kaos Distro,Fashion,84639,1,84639,CANCELLED,2026-04-08T16:33:01.278412,2026-04-08,Wednesday,16,4,15
ORD-100857,1008,Seragam Kerja,Fashion,145285,1,145285,PROCESSED,2026-04-09T14:05:01.278412,2026-04-09,Thursday,14,4,15
ORD-100858,1004,Kebaya Modern,Fashion,267354,1,267354,COMPLETED,2026-04-09T15:38:01.278412,2026-04-09,Thursday,15,4,15
ORD-100859,1001,Kemeja Pria Premium,Fashion,120962,2,241924,SHIPPED,2026-04-09T15:51:01.278412,2026-04-09,Thursday,15,4,15
ORD-100860,1015,Celana Kulot,Fashion,123761,1,123761,COMPLETED,2026-04-09T20:43:01.278412,2026-04-09,Thursday,20,4,15
ORD-100861,1012,Rok Plisket,Fashion,107225,1,107225,COMPLETED,2026-04-09T12:15:01.278412,2026-04-09,Thursday,12,4,15
ORD-100862,1020,Daster Kombinasi,Fashion,97305,2,194610,COMPLETED,2026-04-09T19:44:01.278412,2026-04-09,Thursday,19,4,15
ORD-100863,1010,Hoodie Fashion,Fashion,163637,1,163637,COMPLETED,2026-04-10T13:13:01.278412,2026-04-10,Friday,13,4,15
ORD-100864,1018,Kemeja Flannel,Fashion,140484,1,140484,COMPLETED,2026-04-10T16:09:01.278412,2026-04-10,Friday,16,4,15
ORD-100865,1001,Kemeja Pria Premium,Fashion,157802,1,157802,COMPLETED,2026-04-10T16:03:01.278412,2026-04-10,Friday,16,4,15
ORD-100866,1010,Hoodie Fashion,Fashion,212149,1,212149,COMPLETED,2026-04-10T14:00:01.278412,2026-04-10,Friday,14,4,15
ORD-100867,1013,Tunik Batik,Fashion,157301,1,157301,COMPLETED,2026-04-11T20:06:01.278412,2026-04-11,Saturday,20,4,15
ORD-100868,1001,Kemeja Pria Premium,Fashion,156670,1,156670,CANCELLED,2026-04-11T15:32:01.278412,2026-04-11,Saturday,15,4,15
ORD-100869,1004,Kebaya Modern,Fashion,273466,2,546932,COMPLETED,2026-04-11T17:12:01.278412,2026-04-11,Saturday,17,4,15
ORD-100870,1017,Blouse Korea,Fashion,106806,3,320418,COMPLETED,2026-04-11T17:59:01.278412,2026-04-11,Saturday,17,4,15
ORD-100871,1017,Blouse Korea,Fashion,104117,1,104117,COMPLETED,2026-04-11T18:43:01.278412,2026-04-11,Saturday,18,4,15
ORD-100872,1012,Rok Plisket,Fashion,91883,1,91883,CANCELLED,2026-04-11T22:17:01.278412,2026-04-11,Saturday,22,4,15
ORD-100873,1002,Batik Tulis Solo,Fashion,250294,1,250294,SHIPPED,2026-04-11T20:01:01.278412,2026-04-11,Saturday,20,4,15
ORD-100874,1018,Kemeja Flannel,Fashion,138632,2,277264,COMPLETED,2026-04-11T15:08:01.278412,2026-04-11,Saturday,15,4,15
ORD-100875,1003,Gamis Syari,Fashion,193950,2,387900,PROCESSED,2026-04-11T17:43:01.278412,2026-04-11,Saturday,17,4,15
ORD-100876,1014,Kebaya Brokat,Fashion,288329,1,288329,PROCESSED,2026-04-12T21:21:01.278412,2026-04-12,Sunday,21,4,15
ORD-100877,1015,Celana Kulot,Fashion,113010,1,113010,COMPLETED,2026-04-12T12:51:01.278412,2026-04-12,Sunday,12,4,15
ORD-100878,1007,Jas Blazer,Fashion,358259,2,716518,COMPLETED,2026-04-12T17:08:01.278412,2026-04-12,Sunday,17,4,15
ORD-100879,1014,Kebaya Brokat,Fashion,387093,3,1161279,PROCESSED,2026-04-12T13:58:01.278412,2026-04-12,Sunday,13,4,15
ORD-100880,1006,Celana Jeans,Fashion,168440,1,168440,COMPLETED,2026-04-12T21:20:01.278412,2026-04-12,Sunday,21,4,15
ORD-100881,1005,Daster Katun,Fashion,78401,2,156802,COMPLETED,2026-04-12T20:26:01.278412,2026-04-12,Sunday,20,4,15
ORD-100882,1010,Hoodie Fashion,Fashion,229231,1,229231,PROCESSED,2026-04-12T20:17:01.278412,2026-04-12,Sunday,20,4,15
ORD-100883,1005,Daster Katun,Fashion,61276,2,122552,SHIPPED,2026-04-12T13:39:01.278412,2026-04-12,Sunday,13,4,15
ORD-100884,1020,Daster Kombinasi,Fashion,87891,1,87891,COMPLETED,2026-04-12T14:43:01.278412,2026-04-12,Sunday,14,4,15
ORD-100885,1001,Kemeja Pria Premium,Fashion,146907,1,146907,COMPLETED,2026-04-12T16:38:01.278412,2026-04-12,Sunday,16,4,15
ORD-100886,1016,Kaos Distro,Fashion,78718,2,157436,COMPLETED,2026-04-12T19:08:01.278412,2026-04-12,Sunday,19,4,15
ORD-100887,1007,Jas Blazer,Fashion,372202,1,372202,PROCESSED,2026-04-13T21:26:01.278412,2026-04-13,Monday,21,4,16
ORD-100888,1008,Seragam Kerja,Fashion,155435,2,310870,COMPLETED,2026-04-13T18:59:01.278412,2026-04-13,Monday,18,4,16
ORD-100889,1015,Celana Kulot,Fashion,126037,2,252074,COMPLETED,2026-04-13T14:15:01.278412,2026-04-13,Monday,14,4,16
ORD-100890,1014,Kebaya Brokat,Fashion,275019,1,275019,COMPLETED,2026-04-13T18:20:01.278412,2026-04-13,Monday,18,4,16
ORD-100891,1013,Tunik Batik,Fashion,161593,1,161593,COMPLETED,2026-04-13T16:56:01.278412,2026-04-13,Monday,16,4,16
ORD-100892,1017,Blouse Korea,Fashion,102862,1,102862,PROCESSED,2026-04-14T20:15:01.278412,2026-04-14,Tuesday,20,4,16
ORD-100893,1017,Blouse Korea,Fashion,122885,1,122885,COMPLETED,2026-04-14T10:48:01.278412,2026-04-14,Tuesday,10,4,16
ORD-100894,1002,Batik Tulis Solo,Fashion,215164,1,215164,SHIPPED,2026-04-14T20:18:01.278412,2026-04-14,Tuesday,20,4,16
ORD-100895,1006,Celana Jeans,Fashion,171788,1,171788,COMPLETED,2026-04-15T11:09:01.278412,2026-04-15,Wednesday,11,4,16
ORD-100896,1015,Celana Kulot,Fashion,124278,2,248556,COMPLETED,2026-04-15T18:49:01.278412,2026-04-15,Wednesday,18,4,16
ORD-100897,1019,Kemeja Kantor,Fashion,129629,2,259258,COMPLETED,2026-04-15T12:28:01.278412,2026-04-15,Wednesday,12,4,16
ORD-100898,1001,Kemeja Pria Premium,Fashion,142015,1,142015,COMPLETED,2026-04-15T17:29:01.278412,2026-04-15,Wednesday,17,4,16
ORD-100899,1003,Gamis Syari,Fashion,205920,1,205920,SHIPPED,2026-04-15T20:45:01.278412,2026-04-15,Wednesday,20,4,16
ORD-100900,1004,Kebaya Modern,Fashion,295622,1,295622,COMPLETED,2026-04-15T17:45:01.278412,2026-04-15,Wednesday,17,4,16
ORD-100901,1013,Tunik Batik,Fashion,174160,2,348320,COMPLETED,2026-04-15T17:35:01.278412,2026-04-15,Wednesday,17,4,16
ORD-100902,1013,Tunik Batik,Fashion,130727,1,130727,PROCESSED,2026-04-15T15:55:01.278412,2026-04-15,Wednesday,15,4,16
ORD-100903,1005,Daster Katun,Fashion,62259,1,62259,COMPLETED,2026-04-15T18:19:01.278412,2026-04-15,Wednesday,18,4,16
ORD-100904,1010,Hoodie Fashion,Fashion,231189,2,462378,COMPLETED,2026-04-15T14:57:01.278412,2026-04-15,Wednesday,14,4,16
ORD-100905,1007,Jas Blazer,Fashion,422155,1,422155,COMPLETED,2026-04-16T08:31:01.278412,2026-04-16,Thursday,8,4,16
ORD-100906,1018,Kemeja Flannel,Fashion,160047,2,320094,COMPLETED,2026-04-16T16:42:01.278412,2026-04-16,Thursday,16,4,16
ORD-100907,1016,Kaos Distro,Fashion,80756,1,80756,COMPLETED,2026-04-16T17:56:01.278412,2026-04-16,Thursday,17,4,16
ORD-100908,1018,Kemeja Flannel,Fashion,161203,1,161203,COMPLETED,2026-04-16T19:11:01.278412,2026-04-16,Thursday,19,4,16
ORD-100909,1005,Daster Katun,Fashion,67574,1,67574,COMPLETED,2026-04-16T13:36:01.278412,2026-04-16,Thursday,13,4,16
ORD-100910,1011,Gamis Anak,Fashion,114951,2,229902,COMPLETED,2026-04-17T15:43:01.278412,2026-04-17,Friday,15,4,16
ORD-100911,1010,Hoodie Fashion,Fashion,211788,1,211788,SHIPPED,2026-04-17T17:11:01.278412,2026-04-17,Friday,17,4,16
ORD-100912,1015,Celana Kulot,Fashion,120068,2,240136,SHIPPED,2026-04-17T10:20:01.278412,2026-04-17,Friday,10,4,16
ORD-100913,1012,Rok Plisket,Fashion,110529,2,221058,SHIPPED,2026-04-17T18:04:01.278412,2026-04-17,Friday,18,4,16
ORD-100914,1010,Hoodie Fashion,Fashion,170785,1,170785,COMPLETED,2026-04-17T19:26:01.278412,2026-04-17,Friday,19,4,16
ORD-100915,1017,Blouse Korea,Fashion,93443,1,93443,COMPLETED,2026-04-17T11:40:01.278412,2026-04-17,Friday,11,4,16
ORD-100916,1017,Blouse Korea,Fashion,103879,3,311637,PROCESSED,2026-04-17T17:45:01.278412,2026-04-17,Friday,17,4,16
ORD-100917,1014,Kebaya Brokat,Fashion,307978,1,307978,CANCELLED,2026-04-18T16:22:01.278412,2026-04-18,Saturday,16,4,16
ORD-100918,1005,Daster Katun,Fashion,71406,1,71406,COMPLETED,2026-04-18T18:51:01.278412,2026-04-18,Saturday,18,4,16
ORD-100919,1006,Celana Jeans,Fashion,148963,2,297926,COMPLETED,2026-04-18T14:07:01.278412,2026-04-18,Saturday,14,4,16
ORD-100920,1001,Kemeja Pria Premium,Fashion,152336,1,152336,COMPLETED,2026-04-18T18:39:01.278412,2026-04-18,Saturday,18,4,16
ORD-100921,1014,Kebaya Brokat,Fashion,310055,1,310055,COMPLETED,2026-04-18T16:00:01.278412,2026-04-18,Saturday,16,4,16
ORD-100922,1007,Jas Blazer,Fashion,350618,1,350618,COMPLETED,2026-04-18T11:35:01.278412,2026-04-18,Saturday,11,4,16
ORD-100923,1011,Gamis Anak,Fashion,118191,2,236382,COMPLETED,2026-04-18T15:36:01.278412,2026-04-18,Saturday,15,4,16
ORD-100924,1020,Daster Kombinasi,Fashion,96159,3,288477,SHIPPED,2026-04-18T13:59:01.278412,2026-04-18,Saturday,13,4,16
ORD-100925,1016,Kaos Distro,Fashion,91417,2,182834,COMPLETED,2026-04-18T17:40:01.278412,2026-04-18,Saturday,17,4,16
ORD-100926,1015,Celana Kulot,Fashion,128200,2,256400,SHIPPED,2026-04-18T15:26:01.278412,2026-04-18,Saturday,15,4,16
ORD-100927,1002,Batik Tulis Solo,Fashion,203947,2,407894,COMPLETED,2026-04-18T18:34:01.278412,2026-04-18,Saturday,18,4,16
ORD-100928,1001,Kemeja Pria Premium,Fashion,146774,1,146774,PROCESSED,2026-04-18T18:22:01.278412,2026-04-18,Saturday,18,4,16
ORD-100929,1005,Daster Katun,Fashion,59310,1,59310,COMPLETED,2026-04-19T22:53:01.278412,2026-04-19,Sunday,22,4,16
ORD-100930,1006,Celana Jeans,Fashion,158373,1,158373,SHIPPED,2026-04-19T17:48:01.278412,2026-04-19,Sunday,17,4,16
ORD-100931,1010,Hoodie Fashion,Fashion,184643,2,369286,COMPLETED,2026-04-19T10:31:01.278412,2026-04-19,Sunday,10,4,16
ORD-100932,1008,Seragam Kerja,Fashion,147813,1,147813,COMPLETED,2026-04-19T14:11:01.278412,2026-04-19,Sunday,14,4,16
ORD-100933,1004,Kebaya Modern,Fashion,228739,1,228739,COMPLETED,2026-04-19T13:32:01.278412,2026-04-19,Sunday,13,4,16
ORD-100934,1001,Kemeja Pria Premium,Fashion,157747,2,315494,COMPLETED,2026-04-19T13:30:01.278412,2026-04-19,Sunday,13,4,16
ORD-100935,1017,Blouse Korea,Fashion,97938,1,97938,COMPLETED,2026-04-19T18:33:01.278412,2026-04-19,Sunday,18,4,16
ORD-100936,1005,Daster Katun,Fashion,59450,1,59450,SHIPPED,2026-04-19T15:07:01.278412,2026-04-19,Sunday,15,4,16
ORD-100937,1001,Kemeja Pria Premium,Fashion,114701,1,114701,PROCESSED,2026-04-19T19:21:01.278412,2026-04-19,Sunday,19,4,16
ORD-100938,1002,Batik Tulis Solo,Fashion,241294,1,241294,COMPLETED,2026-04-20T18:48:01.278412,2026-04-20,Monday,18,4,17
ORD-100939,1010,Hoodie Fashion,Fashion,177108,1,177108,COMPLETED,2026-04-20T13:34:01.278412,2026-04-20,Monday,13,4,17
ORD-100940,1011,Gamis Anak,Fashion,146056,2,292112,COMPLETED,2026-04-20T14:07:01.278412,2026-04-20,Monday,14,4,17
ORD-100941,1001,Kemeja Pria Premium,Fashion,140481,3,421443,COMPLETED,2026-04-20T12:35:01.278412,2026-04-20,Monday,12,4,17
ORD-100942,1011,Gamis Anak,Fashion,159663,1,159663,COMPLETED,2026-04-20T18:10:01.278412,2026-04-20,Monday,18,4,17
ORD-100943,1003,Gamis Syari,Fashion,219957,1,219957,COMPLETED,2026-04-20T16:01:01.278412,2026-04-20,Monday,16,4,17
ORD-100944,1016,Kaos Distro,Fashion,69013,2,138026,COMPLETED,2026-04-20T15:25:01.278412,2026-04-20,Monday,15,4,17
ORD-100945,1006,Celana Jeans,Fashion,188476,2,376952,COMPLETED,2026-04-20T17:28:01.278412,2026-04-20,Monday,17,4,17
ORD-100946,1020,Daster Kombinasi,Fashion,80568,1,80568,SHIPPED,2026-04-20T13:51:01.278412,2026-04-20,Monday,13,4,17
ORD-100947,1018,Kemeja Flannel,Fashion,177675,1,177675,COMPLETED,2026-04-20T18:05:01.278412,2026-04-20,Monday,18,4,17
ORD-100948,1004,Kebaya Modern,Fashion,293447,1,293447,COMPLETED,2026-04-21T17:14:01.278412,2026-04-21,Tuesday,17,4,17
ORD-100949,1008,Seragam Kerja,Fashion,150993,1,150993,COMPLETED,2026-04-21T14:11:01.278412,2026-04-21,Tuesday,14,4,17
ORD-100950,1011,Gamis Anak,Fashion,156620,2,313240,COMPLETED,2026-04-21T15:30:01.278412,2026-04-21,Tuesday,15,4,17
ORD-100951,1004,Kebaya Modern,Fashion,271124,1,271124,SHIPPED,2026-04-21T13:38:01.278412,2026-04-21,Tuesday,13,4,17
ORD-100952,1019,Kemeja Kantor,Fashion,103529,1,103529,SHIPPED,2026-04-21T19:20:01.278412,2026-04-21,Tuesday,19,4,17
ORD-100953,1018,Kemeja Flannel,Fashion,170376,1,170376,COMPLETED,2026-04-21T16:26:01.278412,2026-04-21,Tuesday,16,4,17
ORD-100954,1008,Seragam Kerja,Fashion,134301,1,134301,COMPLETED,2026-04-21T22:21:01.278412,2026-04-21,Tuesday,22,4,17
ORD-100955,1007,Jas Blazer,Fashion,397735,2,795470,COMPLETED,2026-04-21T18:50:01.278412,2026-04-21,Tuesday,18,4,17
ORD-100956,1011,Gamis Anak,Fashion,124307,1,124307,COMPLETED,2026-04-21T17:59:01.278412,2026-04-21,Tuesday,17,4,17
ORD-100957,1019,Kemeja Kantor,Fashion,104030,2,208060,COMPLETED,2026-04-21T17:06:01.278412,2026-04-21,Tuesday,17,4,17
ORD-100958,1006,Celana Jeans,Fashion,159347,1,159347,COMPLETED,2026-04-22T17:38:01.278412,2026-04-22,Wednesday,17,4,17
ORD-100959,1013,Tunik Batik,Fashion,156329,1,156329,COMPLETED,2026-04-22T11:08:01.278412,2026-04-22,Wednesday,11,4,17
ORD-100960,1019,Kemeja Kantor,Fashion,126989,2,253978,COMPLETED,2026-04-22T08:09:01.278412,2026-04-22,Wednesday,8,4,17
ORD-100961,1015,Celana Kulot,Fashion,121439,1,121439,COMPLETED,2026-04-22T16:43:01.278412,2026-04-22,Wednesday,16,4,17
ORD-100962,1011,Gamis Anak,Fashion,152217,1,152217,PROCESSED,2026-04-22T17:59:01.278412,2026-04-22,Wednesday,17,4,17
ORD-100963,1014,Kebaya Brokat,Fashion,379814,2,759628,COMPLETED,2026-04-22T22:39:01.278412,2026-04-22,Wednesday,22,4,17
ORD-100964,1017,Blouse Korea,Fashion,90347,1,90347,COMPLETED,2026-04-22T14:35:01.278412,2026-04-22,Wednesday,14,4,17
ORD-100965,1002,Batik Tulis Solo,Fashion,224802,1,224802,COMPLETED,2026-04-22T22:18:01.278412,2026-04-22,Wednesday,22,4,17
ORD-100966,1001,Kemeja Pria Premium,Fashion,147611,1,147611,COMPLETED,2026-04-22T15:24:01.278412,2026-04-22,Wednesday,15,4,17
